,0
362,0.12933333218097687
363,0.13066665828227997
364,0.13199999928474426
365,0.1326666623353958
366,0.13333332538604736
367,0.13599999248981476
368,0.13866665959358215
369,0.14000000059604645
370,0.14133332669734955
371,0.1446666717529297
372,0.14533333480358124
373,0.14666666090488434
374,0.14866666495800018
375,0.14999999105930328
376,0.15333333611488342
377,0.15600000321865082
378,0.1586666703224182
379,0.16200000047683716
380,0.16333332657814026
381,0.164000004529953
382,0.1666666716337204
383,0.1693333387374878
384,0.1733333319425583
385,0.17599999904632568
386,0.17733332514762878
387,0.18066667020320892
388,0.18199999630451202
389,0.18333333730697632
390,0.18533332645893097
391,0.1886666715145111
392,0.18933333456516266
393,0.1899999976158142
394,0.19333332777023315
395,0.1966666579246521
396,0.20333333313465118
397,0.20800000429153442
398,0.20999999344348907
399,0.20999999344348907
400,0.21400000154972076
401,0.2173333317041397
402,0.22066666185855865
403,0.2226666659116745
404,0.2253333330154419
405,0.2293333262205124
406,0.23399999737739563
407,0.23600000143051147
408,0.23799999058246613
409,0.2446666657924652
410,0.25200000405311584
411,0.25466665625572205
412,0.25733333826065063
413,0.25733333826065063
414,0.2639999985694885
415,0.27000001072883606
416,0.27266666293144226
417,0.27933332324028015
418,0.28200000524520874
419,0.28599998354911804
420,0.28866666555404663
421,0.2893333435058594
422,0.2906666696071625
423,0.29466667771339417
424,0.2966666519641876
425,0.30133333802223206
426,0.3033333420753479
427,0.3100000023841858
428,0.31200000643730164
429,0.3186666667461395
430,0.32066667079925537
431,0.3246666491031647
432,0.328000009059906
433,0.3319999873638153
434,0.335999995470047
435,0.3426666557788849
436,0.343999981880188
437,0.34599998593330383
438,0.3526666760444641
439,0.35866665840148926
440,0.3646666705608368
441,0.3686666488647461
442,0.37466666102409363
443,0.3786666691303253
444,0.3813333213329315
445,0.38466665148735046
446,0.3933333158493042
447,0.3959999978542328
448,0.39800000190734863
449,0.4033333361148834
450,0.4073333144187927
451,0.41200000047683716
452,0.4193333387374878
453,0.42399999499320984
454,0.4266666769981384
455,0.42933332920074463
456,0.43199998140335083
457,0.4359999895095825
458,0.4413333237171173
459,0.4466666579246521
460,0.4493333399295807
461,0.4506666660308838
462,0.4560000002384186
463,0.4633333384990692
464,0.4699999988079071
465,0.4726666510105133
466,0.47733333706855774
467,0.4833333194255829
468,0.4919999837875366
469,0.49666666984558105
470,0.5006666779518127
471,0.5080000162124634
472,0.512666642665863
473,0.5180000066757202
474,0.5213333368301392
475,0.5246666669845581
476,0.5260000228881836
477,0.5333333015441895
478,0.5386666655540466
479,0.5426666736602783
480,0.5486666560173035
481,0.5566666722297668
482,0.5566666722297668
483,0.5640000104904175
484,0.5659999847412109
485,0.5753333568572998
486,0.5786666870117188
487,0.5826666355133057
488,0.5873333215713501
489,0.593999981880188
490,0.5986666679382324
491,0.6026666760444641
492,0.6073333024978638
493,0.6100000143051147
494,0.6146666407585144
495,0.6200000047683716
496,0.6233333349227905
497,0.6293333172798157
498,0.6340000033378601
499,0.637333333492279
500,0.640666663646698
501,0.6439999938011169
502,0.6473333239555359
503,0.6499999761581421
504,0.6546666622161865
505,0.6606666445732117
506,0.6639999747276306
507,0.6673333048820496
508,0.668666660785675
509,0.6733333468437195
510,0.6759999990463257
511,0.6793333292007446
512,0.6826666593551636
513,0.6886666417121887
514,0.6919999718666077
515,0.6980000138282776
516,0.70333331823349
517,0.7059999704360962
518,0.7099999785423279
519,0.7126666307449341
520,0.7179999947547913
521,0.7266666293144226
522,0.7286666631698608
523,0.7319999933242798
524,0.7360000014305115
525,0.7413333058357239
526,0.7453333139419556
527,0.7479999661445618
528,0.7513332962989807
529,0.7540000081062317
530,0.7606666684150696
531,0.7646666765213013
532,0.768666684627533
533,0.7720000147819519
534,0.7753333449363708
535,0.7773333191871643
536,0.7806666493415833
537,0.7833333015441895
538,0.7866666316986084
539,0.7899999618530273
540,0.7946666479110718
541,0.7979999780654907
542,0.800000011920929
543,0.8040000200271606
544,0.8066666722297668
545,0.8100000023841858
546,0.8113332986831665
547,0.8133333325386047
548,0.8180000185966492
549,0.8193333148956299
550,0.8219999670982361
551,0.8233333230018616
552,0.8259999752044678
553,0.8299999833106995
554,0.8326666355133057
555,0.8379999995231628
556,0.8446666598320007
557,0.8519999980926514
558,0.8560000061988831
559,0.8579999804496765
560,0.8600000143051147
561,0.8633333444595337
562,0.8673333525657654
563,0.8700000047683716
564,0.871999979019165
565,0.8740000128746033
566,0.8766666650772095
567,0.8799999952316284
568,0.8819999694824219
569,0.8833333253860474
570,0.8859999775886536
571,0.8893333077430725
572,0.8920000195503235
573,0.8933333158493042
574,0.8959999680519104
575,0.8973333239555359
576,0.8986666798591614
577,0.9006666541099548
578,0.9013333320617676
579,0.9039999842643738
580,0.90666663646698
581,0.9086666703224182
582,0.9099999666213989
583,0.9113333225250244
584,0.9133332967758179
585,0.9139999747276306
586,0.9173333048820496
587,0.9179999828338623
588,0.9206666350364685
589,0.9213333129882812
590,0.921999990940094
591,0.9246666431427002
592,0.9259999990463257
593,0.9286666512489319
594,0.9286666512489319
595,0.9286666512489319
596,0.9293333292007446
597,0.9300000071525574
598,0.9319999814033508
599,0.9333333373069763
600,0.934666633605957
601,0.9353333115577698
602,0.937333345413208
603,0.9413332939147949
604,0.9426666498184204
605,0.9426666498184204
606,0.9433333277702332
607,0.9440000057220459
608,0.9459999799728394
609,0.9480000138282776
610,0.9493333101272583
611,0.9526666402816772
612,0.9546666741371155
613,0.9573333263397217
614,0.9586666822433472
615,0.9599999785423279
616,0.9620000123977661
617,0.9633333086967468
618,0.9639999866485596
619,0.965999960899353
620,0.9666666388511658
621,0.9679999947547913
622,0.968666672706604
623,0.9706666469573975
624,0.9713333249092102
625,0.9713333249092102
626,0.972000002861023
627,0.9726666808128357
628,0.9726666808128357
629,0.9733332991600037
630,0.9746666550636292
631,0.9753333330154419
632,0.9773333072662354
633,0.9773333072662354
634,0.9779999852180481
635,0.9786666631698608
636,0.9800000190734863
637,0.9800000190734863
638,0.981333315372467
639,0.9826666712760925
640,0.9826666712760925
641,0.9833333492279053
642,0.9833333492279053
643,0.9833333492279053
644,0.9839999675750732
645,0.9853333234786987
646,0.9853333234786987
647,0.9853333234786987
648,0.9866666793823242
649,0.9886666536331177
650,0.9886666536331177
651,0.9893333315849304
652,0.9900000095367432
653,0.9913333058357239
654,0.9913333058357239
655,0.9913333058357239
656,0.9926666617393494
657,0.9933333396911621
658,0.9940000176429749
659,0.9940000176429749
660,0.9940000176429749
661,0.9940000176429749
662,0.9940000176429749
663,0.9940000176429749
664,0.9940000176429749
665,0.9940000176429749
666,0.9940000176429749
667,0.9940000176429749
668,0.9940000176429749
669,0.9940000176429749
670,0.9946666359901428
671,0.9953333139419556
672,0.9959999918937683
673,0.9959999918937683
674,0.9973333477973938
675,0.9973333477973938
676,0.9973333477973938
677,0.9973333477973938
678,0.9973333477973938
679,0.9979999661445618
680,0.9979999661445618
681,0.9979999661445618
682,0.9979999661445618
683,0.9979999661445618
684,0.9979999661445618
685,0.9979999661445618
686,0.9979999661445618
687,0.9979999661445618
688,0.9979999661445618
689,0.9979999661445618
690,0.9979999661445618
691,0.9979999661445618
692,0.9979999661445618
693,0.9979999661445618
694,0.9979999661445618
695,0.9979999661445618
696,0.9979999661445618
697,0.9979999661445618
698,0.9979999661445618
699,0.9979999661445618
700,0.9979999661445618
701,0.9979999661445618
702,0.9979999661445618
703,0.9979999661445618
704,0.9979999661445618
705,0.9979999661445618
706,0.9979999661445618
707,0.9986666440963745
708,0.9986666440963745
709,0.9986666440963745
710,0.9986666440963745
711,0.9986666440963745
712,0.9986666440963745
713,0.9986666440963745
714,0.9986666440963745
715,0.9986666440963745
716,0.9986666440963745
717,0.9986666440963745
718,0.9986666440963745
719,0.9986666440963745
720,0.9986666440963745
721,0.9986666440963745
722,0.9986666440963745
723,0.9986666440963745
724,0.9986666440963745
725,0.9986666440963745
726,0.9986666440963745
727,0.9986666440963745
728,0.9986666440963745
729,0.9986666440963745
730,0.9986666440963745
731,0.9986666440963745
732,0.9986666440963745
733,0.9986666440963745
734,0.9986666440963745
735,0.9986666440963745
736,0.9986666440963745
737,0.9986666440963745
738,0.9986666440963745
739,0.9986666440963745
740,0.9986666440963745
741,0.9986666440963745
742,0.9986666440963745
743,0.9986666440963745
744,0.9986666440963745
745,0.9986666440963745
746,0.9986666440963745
747,0.9986666440963745
748,0.9986666440963745
749,0.9986666440963745
750,0.9986666440963745
751,0.9986666440963745
752,0.9986666440963745
753,0.9986666440963745
754,0.9986666440963745
755,0.9986666440963745
756,0.9986666440963745
757,0.9986666440963745
758,0.9986666440963745
759,0.9986666440963745
760,0.9986666440963745
761,0.9986666440963745
762,0.9986666440963745
763,0.9986666440963745
764,0.9986666440963745
765,0.9986666440963745
766,0.9986666440963745
767,0.9986666440963745
768,0.9986666440963745
769,0.9986666440963745
770,0.9986666440963745
771,0.9986666440963745
772,0.9986666440963745
773,0.9986666440963745
774,0.9986666440963745
775,0.9986666440963745
776,0.9986666440963745
777,0.9986666440963745
778,0.9986666440963745
779,0.9986666440963745
780,0.9986666440963745
781,0.9986666440963745
782,0.9986666440963745
783,0.9986666440963745
784,0.9986666440963745
785,0.9986666440963745
786,0.9986666440963745
787,0.9986666440963745
788,0.9986666440963745
789,0.9986666440963745
790,0.9986666440963745
791,0.9986666440963745
792,0.9986666440963745
793,0.9986666440963745
794,0.9986666440963745
795,0.9986666440963745
796,0.9986666440963745
797,0.9986666440963745
798,0.9986666440963745
799,0.9986666440963745
800,0.9986666440963745
801,0.9986666440963745
802,0.9986666440963745
803,0.9986666440963745
804,0.9986666440963745
805,0.9986666440963745
806,0.9986666440963745
807,0.9986666440963745
808,0.9986666440963745
809,0.9986666440963745
810,0.9986666440963745
811,0.9986666440963745
812,0.9986666440963745
813,0.9986666440963745
814,0.9986666440963745
815,0.9986666440963745
816,0.9986666440963745
817,0.9986666440963745
818,0.9986666440963745
819,0.9986666440963745
820,0.9986666440963745
821,0.9986666440963745
822,0.9986666440963745
823,0.9986666440963745
824,0.9986666440963745
825,0.9986666440963745
826,0.9986666440963745
827,0.9986666440963745
828,0.9986666440963745
829,0.9986666440963745
830,0.9986666440963745
831,0.9986666440963745
832,0.9986666440963745
833,0.9986666440963745
834,0.9986666440963745
835,0.9986666440963745
836,0.9986666440963745
837,0.9986666440963745
838,0.9986666440963745
839,0.9986666440963745
840,0.9986666440963745
841,0.9986666440963745
842,0.9986666440963745
843,0.9986666440963745
844,0.9986666440963745
845,0.9986666440963745
846,0.9986666440963745
847,0.9986666440963745
848,0.9986666440963745
849,0.9986666440963745
850,0.9986666440963745
851,0.9986666440963745
852,0.9986666440963745
853,0.9986666440963745
854,0.9986666440963745
855,0.9986666440963745
856,0.9986666440963745
857,0.9986666440963745
858,0.9986666440963745
859,0.9986666440963745
860,0.9986666440963745
861,0.9986666440963745
862,0.9986666440963745
863,0.9986666440963745
864,0.9986666440963745
865,0.9986666440963745
866,0.9986666440963745
867,0.9986666440963745
868,0.9986666440963745
869,0.9986666440963745
870,0.9986666440963745
871,0.9986666440963745
872,0.9986666440963745
873,0.9986666440963745
874,0.9986666440963745
875,0.9986666440963745
876,0.9986666440963745
877,0.9986666440963745
878,0.9986666440963745
879,0.9986666440963745
880,0.9986666440963745
881,0.9986666440963745
882,0.9986666440963745
883,0.9986666440963745
884,0.9986666440963745
885,0.9986666440963745
886,0.9986666440963745
887,0.9986666440963745
888,0.9986666440963745
889,0.9986666440963745
890,0.9986666440963745
891,0.9986666440963745
892,0.9986666440963745
893,0.9986666440963745
894,0.9986666440963745
895,0.9986666440963745
896,0.9986666440963745
897,0.9986666440963745
898,0.9986666440963745
899,0.9986666440963745
900,0.9986666440963745
901,0.9986666440963745
902,0.9986666440963745
903,0.9986666440963745
904,0.9986666440963745
905,0.9986666440963745
906,0.9986666440963745
907,0.9986666440963745
908,0.9986666440963745
909,0.9986666440963745
910,0.9986666440963745
911,0.9986666440963745
912,0.9986666440963745
913,0.9986666440963745
914,0.9986666440963745
915,0.9986666440963745
916,0.9986666440963745
917,0.9986666440963745
918,0.9986666440963745
919,0.9986666440963745
920,0.9986666440963745
921,0.9986666440963745
922,0.9986666440963745
923,0.9986666440963745
924,0.9986666440963745
925,0.9986666440963745
926,0.9986666440963745
927,0.9986666440963745
928,0.9986666440963745
929,0.9986666440963745
930,0.9986666440963745
931,0.9986666440963745
932,0.9986666440963745
933,0.9986666440963745
934,0.9986666440963745
935,0.9986666440963745
936,0.9986666440963745
937,0.9986666440963745
938,0.9986666440963745
939,0.9986666440963745
940,0.9986666440963745
941,0.9986666440963745
942,0.9986666440963745
943,0.9986666440963745
944,0.9986666440963745
945,0.9986666440963745
946,0.9986666440963745
947,0.9986666440963745
948,0.9986666440963745
949,0.9986666440963745
950,0.9986666440963745
951,0.9986666440963745
952,0.9986666440963745
953,0.9986666440963745
954,0.9986666440963745
955,0.9986666440963745
956,0.9986666440963745
957,0.9986666440963745
958,0.9986666440963745
959,0.9986666440963745
960,0.9986666440963745
961,0.9986666440963745
962,0.9986666440963745
963,0.9986666440963745
964,0.9986666440963745
965,0.9986666440963745
966,0.9986666440963745
967,0.9986666440963745
968,0.9986666440963745
969,0.9986666440963745
970,0.9986666440963745
971,0.9986666440963745
972,0.9986666440963745
973,0.9986666440963745
974,0.9986666440963745
975,0.9986666440963745
976,0.9986666440963745
977,0.9986666440963745
978,0.9986666440963745
979,0.9986666440963745
980,0.9986666440963745
981,0.9986666440963745
982,0.9986666440963745
983,0.9986666440963745
984,0.9986666440963745
985,0.9986666440963745
986,0.9986666440963745
987,0.9986666440963745
988,0.9986666440963745
989,0.9986666440963745
990,0.9986666440963745
991,0.9986666440963745
992,0.9986666440963745
993,0.9986666440963745
994,0.9986666440963745
995,0.9986666440963745
996,0.9986666440963745
997,0.9986666440963745
998,0.9986666440963745
999,0.9986666440963745
1000,0.9986666440963745
1001,0.9986666440963745
1002,0.9986666440963745
1003,0.9986666440963745
1004,0.9986666440963745
1005,0.9986666440963745
1006,0.9986666440963745
1007,0.9986666440963745
1008,0.9986666440963745
1009,0.9986666440963745
1010,0.9986666440963745
1011,0.9986666440963745
1012,0.9986666440963745
1013,0.9986666440963745
1014,0.9986666440963745
1015,0.9986666440963745
1016,0.9986666440963745
1017,0.9986666440963745
1018,0.9986666440963745
1019,0.9986666440963745
1020,0.9986666440963745
1021,0.9986666440963745
1022,0.9986666440963745
1023,0.9986666440963745
1024,0.9986666440963745
1025,0.9986666440963745
1026,0.9986666440963745
1027,0.9986666440963745
1028,0.9986666440963745
1029,0.9986666440963745
1030,0.9986666440963745
1031,0.9986666440963745
1032,0.9986666440963745
1033,0.9986666440963745
1034,0.9986666440963745
1035,0.9986666440963745
1036,0.9986666440963745
1037,0.9986666440963745
1038,0.9986666440963745
1039,0.9986666440963745
1040,0.9986666440963745
1041,0.9986666440963745
1042,0.9986666440963745
1043,0.9986666440963745
1044,0.9986666440963745
1045,0.9986666440963745
1046,0.9986666440963745
1047,0.9986666440963745
1048,0.9986666440963745
1049,0.9986666440963745
1050,0.9986666440963745
1051,0.9986666440963745
1052,0.9986666440963745
1053,0.9986666440963745
1054,0.9986666440963745
1055,0.9986666440963745
1056,0.9986666440963745
1057,0.9986666440963745
1058,0.9986666440963745
1059,0.9986666440963745
1060,0.9986666440963745
1061,0.9986666440963745
1062,0.9986666440963745
1063,0.9986666440963745
1064,0.9986666440963745
1065,0.9986666440963745
1066,0.9986666440963745
1067,0.9986666440963745
1068,0.9986666440963745
1069,0.9986666440963745
1070,0.9986666440963745
1071,0.9986666440963745
1072,0.9986666440963745
1073,0.9986666440963745
1074,0.9986666440963745
1075,0.9986666440963745
1076,0.9986666440963745
1077,0.9986666440963745
1078,0.9986666440963745
1079,0.9986666440963745
1080,0.9986666440963745
1081,0.9986666440963745
1082,0.9986666440963745
1083,0.9986666440963745
1084,0.9986666440963745
1085,0.9986666440963745
1086,0.9986666440963745
1087,0.9986666440963745
1088,0.9986666440963745
1089,0.9986666440963745
1090,0.9986666440963745
1091,0.9986666440963745
1092,0.9986666440963745
1093,0.9986666440963745
1094,0.9986666440963745
1095,0.9986666440963745
1096,0.9986666440963745
1097,0.9986666440963745
1098,0.9986666440963745
1099,0.9986666440963745
1100,0.9986666440963745
1101,0.9986666440963745
1102,0.9986666440963745
1103,0.9986666440963745
1104,0.9986666440963745
1105,0.9986666440963745
1106,0.9986666440963745
1107,0.9986666440963745
1108,0.9986666440963745
1109,0.9986666440963745
1110,0.9986666440963745
1111,0.9986666440963745
1112,0.9986666440963745
1113,0.9986666440963745
1114,0.9986666440963745
1115,0.9986666440963745
1116,0.9986666440963745
1117,0.9986666440963745
1118,0.9986666440963745
1119,0.9986666440963745
1120,0.9986666440963745
1121,0.9986666440963745
1122,0.9986666440963745
1123,0.9986666440963745
1124,0.9986666440963745
1125,0.9986666440963745
1126,0.9986666440963745
1127,0.9986666440963745
1128,0.9986666440963745
1129,0.9986666440963745
1130,0.9986666440963745
1131,0.9986666440963745
1132,0.9986666440963745
1133,0.9986666440963745
1134,0.9986666440963745
1135,0.9986666440963745
1136,0.9986666440963745
1137,0.9986666440963745
1138,0.9986666440963745
1139,0.9986666440963745
1140,0.9986666440963745
1141,0.9986666440963745
1142,0.9986666440963745
1143,0.9986666440963745
1144,0.9986666440963745
1145,0.9986666440963745
1146,0.9986666440963745
1147,0.9986666440963745
1148,0.9986666440963745
1149,0.9986666440963745
1150,0.9986666440963745
1151,0.9986666440963745
1152,0.9986666440963745
1153,0.9986666440963745
1154,0.9986666440963745
1155,0.9986666440963745
1156,0.9986666440963745
1157,0.9986666440963745
1158,0.9986666440963745
1159,0.9986666440963745
1160,0.9986666440963745
1161,0.9986666440963745
1162,0.9986666440963745
1163,0.9986666440963745
1164,0.9986666440963745
1165,0.9986666440963745
1166,0.9986666440963745
1167,0.9986666440963745
1168,0.9986666440963745
1169,0.9986666440963745
1170,0.9986666440963745
1171,0.9986666440963745
1172,0.9986666440963745
1173,0.9986666440963745
1174,0.9986666440963745
1175,0.9986666440963745
1176,0.9986666440963745
1177,0.9986666440963745
1178,0.9986666440963745
1179,0.9986666440963745
1180,0.9986666440963745
1181,0.9986666440963745
1182,0.9986666440963745
1183,0.9986666440963745
1184,0.9986666440963745
1185,0.9986666440963745
1186,0.9986666440963745
1187,0.9986666440963745
1188,0.9986666440963745
1189,0.9986666440963745
1190,0.9986666440963745
1191,0.9986666440963745
1192,0.9986666440963745
1193,0.9986666440963745
1194,0.9986666440963745
1195,0.9986666440963745
1196,0.9986666440963745
1197,0.9986666440963745
1198,0.9986666440963745
1199,0.9986666440963745
1200,0.9986666440963745
1201,0.9986666440963745
1202,0.9986666440963745
1203,0.9986666440963745
1204,0.9986666440963745
1205,0.9986666440963745
1206,0.9986666440963745
1207,0.9986666440963745
1208,0.9986666440963745
1209,0.9986666440963745
1210,0.9986666440963745
1211,0.9986666440963745
1212,0.9986666440963745
1213,0.9986666440963745
1214,0.9986666440963745
1215,0.9986666440963745
1216,0.9986666440963745
1217,0.9986666440963745
1218,0.9986666440963745
1219,0.9986666440963745
1220,0.9986666440963745
1221,0.9986666440963745
1222,0.9986666440963745
1223,0.9986666440963745
1224,0.9986666440963745
1225,0.9986666440963745
1226,0.9986666440963745
1227,0.9986666440963745
1228,0.9986666440963745
1229,0.9986666440963745
1230,0.9986666440963745
1231,0.9986666440963745
1232,0.9986666440963745
1233,0.9986666440963745
1234,0.9986666440963745
1235,0.9986666440963745
1236,0.9986666440963745
1237,0.9986666440963745
1238,0.9986666440963745
1239,0.9986666440963745
1240,0.9986666440963745
1241,0.9986666440963745
1242,0.9986666440963745
1243,0.9986666440963745
1244,0.9986666440963745
1245,0.9986666440963745
1246,0.9986666440963745
1247,0.9986666440963745
1248,0.9986666440963745
1249,0.9986666440963745
1250,0.9986666440963745
1251,0.9986666440963745
1252,0.9986666440963745
1253,0.9986666440963745
1254,0.9986666440963745
1255,0.9986666440963745
1256,0.9986666440963745
1257,0.9986666440963745
1258,0.9986666440963745
1259,0.9986666440963745
1260,0.9986666440963745
1261,0.9986666440963745
1262,0.9986666440963745
1263,0.9986666440963745
1264,0.9986666440963745
1265,0.9986666440963745
1266,0.9986666440963745
1267,0.9986666440963745
1268,0.9986666440963745
1269,0.9986666440963745
1270,0.9986666440963745
1271,0.9986666440963745
1272,0.9986666440963745
1273,0.9986666440963745
1274,0.9986666440963745
1275,0.9986666440963745
1276,0.9986666440963745
1277,0.9986666440963745
1278,0.9986666440963745
1279,0.9986666440963745
1280,0.9986666440963745
1281,0.9986666440963745
1282,0.9986666440963745
1283,0.9986666440963745
1284,0.9986666440963745
1285,0.9986666440963745
1286,0.9986666440963745
1287,0.9986666440963745
1288,0.9986666440963745
1289,0.9986666440963745
1290,0.9986666440963745
1291,0.9986666440963745
1292,0.9986666440963745
1293,0.9986666440963745
1294,0.9986666440963745
1295,0.9986666440963745
1296,0.9986666440963745
